ds,yhat,yhat_lower,yhat_upper,actual
2010-01-04,33414.9229269338,18511.39947176337,48719.28255857511,42708.0
2010-01-11,43744.06027231687,26027.658924244588,60037.19356277098,38105.0
2010-01-18,54588.883343660906,39205.47616383769,69960.54603383828,42111.0
2010-01-25,59294.89390471353,43092.09262912825,74451.41273722023,42114.0
2010-02-01,57419.114779094445,43315.02040135032,72704.91900409808,38166.0
2010-02-08,53803.04737378296,39041.70642175282,68894.67323641934,40582.0
2010-02-15,52918.32125230845,36841.34445693539,68655.51822086704,38052.0
2010-02-22,54837.35793281058,39736.34389501651,70763.41452254711,42200.0
2010-03-01,56571.62542954801,40958.46735671165,73325.84686409398,43666.0
2010-03-08,56239.061605493654,41090.52999917526,71062.3660484332,46742.0
2010-03-15,54938.684177211646,39659.72360545373,71858.35744281251,51051.0
2010-03-22,54726.59884372215,39741.961118937885,71923.71654279304,46901.0
2010-03-29,55853.93626151553,40231.31530848868,70890.5666235785,48999.0
2010-04-05,56743.23410930038,41751.19249397204,71911.53866296307,44322.0
2010-04-12,56296.75930721035,39915.683354805595,71450.59835570042,58612.0
2010-04-19,55292.73921399863,38612.76091877953,71497.83487753135,61167.0
2010-04-26,55184.97677446009,38946.01443859638,71646.74704036725,55897.0
2010-05-03,56127.30350806868,40798.04586975917,71005.00936120925,57863.0
2010-05-10,56863.7282008123,40998.52028988483,72382.28869399325,49048.0
2010-05-17,56466.820984776765,39668.42981551725,71744.55157719356,66566.0
2010-05-24,55499.400347445735,40607.13939233832,71146.05485238192,57156.0
2010-05-31,55130.10913395068,38854.41664241975,70864.81510382835,58808.0
2010-06-07,55557.26649679053,39574.81468898113,71247.29839709522,60872.0
2010-06-14,55922.362860919166,40328.67712158316,71061.34543768708,64906.0
2010-06-21,55716.47068631605,38671.82144069856,70308.86877193398,68396.0
2010-06-28,55577.430696170326,41003.5144562444,70543.0554198801,63320.0
2010-07-05,56251.20228692892,40493.44639301778,73188.64320252501,56382.0
2010-07-12,57143.31789589756,39855.04523921822,73003.8308026946,58101.0
2010-07-19,56639.74900482858,40710.872710678595,72341.46813232219,53824.0
2010-07-26,54076.380485524016,37988.214300107145,70282.80750940746,48898.0
2010-08-02,50892.63158201052,35021.94381850666,66855.24099145125,47286.0
2010-08-09,49331.0346205207,33655.31614171374,66305.75159271152,46017.0
2010-08-16,50118.12938167551,33915.17112946587,66322.1076901888,42651.0
2010-08-23,51914.26134736312,37010.12426459123,67697.38341361782,48111.0
2010-08-30,53124.4316806405,38166.918818934886,68881.39585534262,48224.0
2010-09-06,53708.835364748535,39416.75161178941,69055.5290600301,48039.0
2010-09-13,54743.22726946907,38971.38643364789,70232.25284790355,52098.0
2010-09-20,56496.50320911233,39958.41008416874,71494.8220674838,58317.0
2010-09-27,57736.602849655115,42742.41789810831,73513.75949912546,58078.0
2010-10-04,57268.37923599597,41501.30769707975,73267.17089794042,57361.0
2010-10-11,55638.54387035449,39882.34481086373,71423.57054404277,59631.0
2010-10-18,54552.62395457461,39259.759411729916,69813.38743839313,55519.0
2010-10-25,54786.923081625704,38176.413264072035,70307.73529933178,56948.0
2010-11-01,55329.82046024559,40003.73648677294,71377.98460209179,52181.0
2010-11-08,55071.29743525594,39105.94161351688,70731.18153095874,54303.0
2010-11-15,54682.62361224598,38979.18809342126,69759.8868936102,56312.0
2010-11-22,55741.35639157324,40587.0904794695,71873.44057554351,56843.0
2010-11-29,57782.380605179314,42564.68266702279,74741.12254886492,50680.0
2010-12-06,57303.73822104387,40519.540935013545,73851.61926364315,49554.0
2010-12-13,51054.45410842017,34786.53660561147,66796.52638941318,48211.0
2010-12-20,40582.7755431945,25164.92969052693,56007.13115026169,31960.0
2010-12-27,32527.2918746133,15922.692806328665,48769.96243872973,18672.0
2011-01-03,33209.37897070631,18080.28564821523,48289.31060903059,42957.0
2011-01-10,42586.86052769659,25967.73232274754,58525.20126618285,45155.0
2011-01-17,53964.110736852395,39153.65627003942,70193.56463883232,53900.0
2011-01-24,60023.83507497539,44284.69402300825,76169.44581675355,58822.0
2011-01-31,59074.45033102729,42699.295048893415,75940.72218371306,54228.0
2011-02-07,55367.3995035988,39221.235321869775,72034.16238014423,50851.0
2011-02-14,53865.68125168313,38173.48488223941,70279.31670836559,53901.0
2011-02-21,55484.631754812144,39441.08820940858,71465.10110388263,49150.0
2011-02-28,57487.28700778729,41693.08746465847,72979.83901340397,52036.0
2011-03-07,57537.00941976923,41148.15759312303,73510.74641582754,55530.0
2011-03-14,56258.187129975646,40226.05279138859,71654.85145353159,62980.0
2011-03-21,55777.139314619635,40781.80446215315,71350.75477557124,63665.0
2011-03-28,56769.36220957407,40230.90406975698,73418.02258375863,65467.0
2011-04-04,57844.41736513852,41235.49522960129,74205.33726344458,62077.0
2011-04-11,57647.851923616676,41514.73996844762,72288.1235623089,68056.0
2011-04-18,56642.49040994975,40912.28315580636,72194.33473293764,62931.0
2011-04-25,56325.89669597819,40009.984088083445,73008.53891969706,58109.0
2011-05-02,57166.111277921475,42598.82346488452,72691.49968128528,61193.0
2011-05-09,58059.02483485331,41812.27849976208,75054.35861995058,63023.0
2011-05-16,57882.30144620451,40406.08328886083,74570.81602968714,64566.0
2011-05-23,56941.22492432041,40629.40256176831,72467.70432752754,66051.0
2011-05-30,56425.61391461001,41552.203905014874,72167.0360720342,60141.0
2011-06-06,56773.88546553041,40706.23232477702,73298.4361442795,55957.0
2011-06-13,57234.19170331299,41067.856988071195,73144.94409073243,54381.0
2011-06-20,57129.09912107467,41145.19411197514,73325.9364202063,64296.0
2011-06-27,56919.26470634755,41300.354801907015,73320.13180880302,64833.0
2011-07-04,57459.69149331091,42656.8375283331,75152.32672720382,61139.0
2011-07-11,58439.806192512624,42668.11458799857,74256.8424844543,62330.0
2011-07-18,58305.42924084527,41887.73984214901,73589.62589737245,69401.0
2011-07-25,56078.36064702534,40322.01157122866,71946.92279825486,65709.0
2011-08-01,52847.84537311797,36229.69416895905,68660.0991429018,58221.0
2011-08-08,50892.7458745104,36060.73853624738,65724.5015913486,58792.0
2011-08-15,51329.64952772336,36198.44354077803,66507.18831269223,58018.0
2011-08-22,53104.07013384293,37401.24818477959,69285.7108361276,63567.0
2011-08-29,54492.42022981941,38200.33922564925,70689.7644694647,58610.0
2011-09-05,55134.564978117036,38696.99722031688,70555.1658589126,56961.0
2011-09-12,56039.127921803556,40116.40540411675,71905.64452250593,61109.0
2011-09-19,57737.52714947799,40884.44256543789,74242.94065261268,59435.0
2011-09-26,59204.29414552245,44121.97020035188,73904.43792766154,60898.0
2011-10-03,59077.085764318275,43704.90203016398,74024.24497152829,56633.0
2011-10-10,57539.77661136385,41844.06888454275,73177.85484458528,55981.0
2011-10-17,56246.31761703201,41022.13244100143,73295.65280710364,58811.0
2011-10-24,56277.65732378422,40164.16409132793,72065.80193308316,56060.0
2011-10-31,56877.782323987834,41473.29344569782,72311.02058774754,54711.0
2011-11-07,56772.93517543853,40005.239683534484,73594.57145448258,58110.0
2011-11-14,56282.132560802616,40955.263144297176,72735.12836935863,58946.0
2011-11-21,57021.56647377971,41158.64928491576,72963.8723100372,61954.0
2011-11-28,59076.47469483615,43208.94719618707,76305.38879188836,61584.0
2011-12-05,59361.48946312597,43555.72378746097,75253.99035717278,50185.0
2011-12-12,54207.9616452085,38086.4768615518,70660.26810589046,56951.0
2011-12-19,44104.85368696454,29142.013435794477,59320.845512074215,40949.0
2011-12-26,35049.01299112344,19536.335086851326,50209.16233847255,27609.0
2012-01-02,33942.19067276521,16391.67099402674,49487.48953843577,44974.0
2012-01-09,42120.01245989056,25487.352572024607,57723.51242837949,53578.0
2012-01-16,53761.29969100734,38530.79022930664,70248.9558060768,58756.0
2012-01-23,61103.73164733516,45323.01919618411,76320.44812356697,62301.0
2012-01-30,61215.85612194886,45131.5798760916,77171.40773210643,46119.0
2012-02-06,57573.8008096351,42659.37969274988,74047.73138224769,41309.0
2012-02-13,55466.12195491843,38968.57702972135,70003.70256723941,45558.0
2012-02-20,56668.65032667479,41508.30307212156,73455.15489883268,53479.0
2012-02-27,58841.13009280861,42364.615723444425,75385.68896214134,57081.0
2012-03-05,59281.48863074955,43299.0784976343,75338.75627703733,47696.0
2012-03-12,58084.81224672738,41752.56724263287,74950.2643474796,60313.0
2012-03-19,57341.596949063896,41751.84748370606,74012.01574141797,59147.0
2012-03-26,58131.17880113036,41134.039528366324,74096.04325244328,59735.0
2012-04-02,59326.82053101013,42845.50677275898,75287.99945884173,59709.0
2012-04-09,59381.07624712099,43660.85069563515,76387.51253297526,59858.0
2012-04-16,58412.2146712056,43067.78893007885,74506.15009061432,67757.0
2012-04-23,57886.89589639855,42913.60384006568,73804.09208097323,68129.0
2012-04-30,58568.3725782047,43543.735816811844,74144.8951149342,54143.0
2012-05-07,59561.00709095315,44725.386699670315,75055.68513283964,64824.0
2012-05-14,59599.56192447454,43582.21831073118,75036.36289498468,59345.0
2012-05-21,58711.54268180622,43174.03119976592,75400.9164783344,65348.0
